,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Name_enc,Loc_enc,Yr_enc,owner_enc,trans_enc,fuel_enc
21,55392,23.65,7.129297548929373,4.483002552013883,5.0,8.25,9.24539029185356,13.224034466038693,11.192512842841165,7.619104993356075,5.342326452425705,12.830150756921421
22,55985,13.53,7.592870287844818,5.176206228153065,5.0,23.5,11.876223625186896,9.42995585437779,11.192512842841165,9.961466832051496,19.78406051069499,5.714809391691668
23,45807,18.5,7.087573705557973,4.382026634673881,5.0,1.87,5.53016726793724,5.7312746486279575,5.628109896313192,9.961466832051496,5.342326452425705,5.714809391691668
24,33000,14.4,7.37650812632622,4.640537329825382,5.0,2.85,6.910246500118039,5.7312746486279575,5.628109896313192,9.961466832051496,19.78406051069499,5.714809391691668
25,51920,16.8,7.311218384419629,4.7561730595246186,5.0,4.25,9.004062136567521,9.42995585437779,7.361245226274987,9.961466832051496,5.342326452425705,5.714809391691668
26,54000,23.08,7.2868764117507,4.144720769547168,5.0,4.25,6.920275500131926,9.772599313167856,7.361245226274987,9.961466832051496,5.342326452425705,12.830150756921421
27,54000,20.92,6.905753276311464,4.206184043977636,5.0,2.75,5.683849250101942,9.772599313167856,8.711190718516292,7.619104993356075,5.342326452425705,5.714809391691668
28,37430,17.5,7.089243155027514,4.485259889315534,5.0,9.9,9.366763107303052,11.153471533286288,15.52332689448781,9.961466832051496,5.342326452425705,5.714809391691668
29,262000,12.8,7.821643126239982,4.624972813284271,7.0,4.0,9.28144514592678,9.42995585437779,3.6688495074240195,6.542878079065407,5.342326452425705,12.830150756921421
30,62000,19.01,7.2868764117507,4.6862892372728835,5.0,7.75,8.934206423249442,13.224034466038693,8.711190718516292,9.961466832051496,5.342326452425705,12.830150756921421
31,87615,14.53,7.494430215031565,4.9279780604152466,5.0,6.75,7.6027927188901705,9.703678516847939,7.361245226274987,9.961466832051496,5.342326452425705,5.714809391691668
32,72000,11.18,7.899524472032198,5.214935757608986,7.0,12.5,10.299234175112137,13.224034466038693,8.711190718516292,7.619104993356075,19.78406051069499,12.830150756921421
33,35000,12.4,7.900266036767701,5.190175207928333,5.0,11.5,10.546542718890171,5.7312746486279575,5.628109896313192,9.961466832051496,19.78406051069499,12.830150756921421
34,55431,16.09,7.37650812632622,4.639571612705423,5.0,6.98,7.979667718890171,14.991555237619583,9.63737878996559,7.619104993356075,5.342326452425705,5.714809391691668
35,83816,14.0,6.966967138613983,4.1588830833596715,5.0,1.85,6.311451970720161,5.8959921595797695,5.384541747606938,7.619104993356075,5.342326452425705,5.714809391691668
36,50075,24.3,7.129297548929373,4.483002552013883,5.0,8.63,9.437482416791262,11.153471533286288,15.52332689448781,9.961466832051496,5.342326452425705,12.830150756921421
37,52000,18.15,7.088408778675395,4.406719247264253,5.0,4.85,9.058607591112976,9.703678516847939,13.69315692378933,9.961466832051496,5.342326452425705,5.714809391691668
38,85000,11.74,8.00202481821611,5.540478923698008,5.0,28.0,13.926514115557133,6.76981753718709,8.711190718516292,9.961466832051496,19.78406051069499,12.830150756921421
39,62000,22.07,7.089243155027514,4.302712827954156,5.0,5.0,6.307842071535369,7.787866435520323,8.711190718516292,9.961466832051496,5.342326452425705,12.830150756921421
40,90000,19.7,6.679599185844383,3.835141961092188,5.0,1.25,4.217893016201378,9.703678516847939,4.220025453816538,7.619104993356075,5.342326452425705,5.714809391691668
41,19698,25.4,6.436150368369428,3.624340932976365,4.0,1.53,8.756789409294795,11.153471533286288,9.63737878996559,9.961466832051496,5.342326452425705,5.714809391691668
42,22033,25.32,7.088408778675395,4.343805421853684,6.0,5.58,9.124971227476612,14.991555237619583,13.69315692378933,9.961466832051496,5.342326452425705,12.830150756921421
43,35487,18.5,7.087573705557973,4.417635062141249,5.0,4.74,7.654042718890171,11.153471533286288,9.63737878996559,9.961466832051496,5.342326452425705,5.714809391691668
44,46374,14.62,7.6004023345004,5.010101818490112,5.0,8.85,10.256048821588767,13.224034466038693,9.63737878996559,9.961466832051496,19.78406051069499,5.714809391691668
45,52001,14.28,7.494430215031565,4.927471052835487,5.0,10.11,9.536789409294794,9.42995585437779,11.689273879496978,9.961466832051496,19.78406051069499,5.714809391691668
46,58005,14.9,7.596392304064196,4.720282993088596,5.0,4.25,9.004062136567521,8.50100292094976,4.220025453816538,7.619104993356075,5.342326452425705,12.830150756921421
47,70704,11.25,7.898782356970309,5.098035484377089,7.0,10.95,9.61315304565843,13.224034466038693,7.361245226274987,9.961466832051496,5.342326452425705,5.714809391691668
48,75000,24.4,7.02108396428914,4.2626798770413155,5.0,3.85,7.550815750124595,5.8959921595797695,9.63737878996559,9.961466832051496,5.342326452425705,12.830150756921421
49,75800,16.55,7.823245690685523,4.653960350157523,6.0,5.5,9.221223625186894,5.8959921595797695,7.361245226274987,7.619104993356075,5.342326452425705,12.830150756921421
50,13648,17.11,7.584773077612199,5.160950054755124,5.0,21.43,15.809787340089708,11.153471533286288,11.192512842841165,9.961466832051496,19.78406051069499,12.830150756921421
51,52000,22.9,7.129297548929373,4.30406509320417,5.0,4.25,7.727167718890171,9.703678516847939,9.63737878996559,9.961466832051496,5.342326452425705,12.830150756921421
52,53000,17.8,7.129297548929373,4.31748811353631,5.0,3.3,8.025744884787903,5.7312746486279575,9.63737878996559,9.961466832051496,5.342326452425705,12.830150756921421
53,65650,28.4,7.129297548929373,4.30406509320417,5.0,3.85,5.678085154586232,9.703678516847939,8.711190718516292,9.961466832051496,5.342326452425705,12.830150756921421
54,54000,18.9,7.087573705557973,4.406719247264253,5.0,3.6,6.086613067628182,7.787866435520323,11.192512842841165,5.370851085384087,5.342326452425705,5.714809391691668
55,39000,15.04,7.37650812632622,4.636668853047462,5.0,3.99,8.194620250160195,5.7312746486279575,11.192512842841165,9.961466832051496,5.342326452425705,5.714809391691668
56,16542,25.17,6.683360945766275,3.975936331171799,5.0,3.3,5.427310125080098,11.153471533286288,13.69315692378933,9.961466832051496,5.342326452425705,5.714809391691668
57,32000,20.36,7.087573705557973,4.368181227851829,5.0,2.07,7.643191678731624,5.7312746486279575,5.628109896313192,9.961466832051496,5.342326452425705,5.714809391691668
58,121812,13.29,7.598399329323964,4.994505912166372,5.0,7.75,9.32224395474934,9.772599313167856,5.628109896313192,9.961466832051496,19.78406051069499,12.830150756921421
59,39300,18.2,6.905753276311464,4.206184043977636,5.0,2.25,8.179556958520228,9.772599313167856,5.628109896313192,9.961466832051496,5.342326452425705,5.714809391691668
60,22000,13.68,7.780303087908373,4.995860008514102,8.0,16.5,10.73289029185356,9.42995585437779,13.69315692378933,9.961466832051496,5.342326452425705,12.830150756921421
61,72000,20.0,7.243512974665482,4.219507705176107,5.0,2.75,5.640173463046027,13.224034466038693,5.628109896313192,9.961466832051496,5.342326452425705,12.830150756921421
62,58000,11.74,7.493317248862145,5.225746673713202,5.0,26.7,11.425334535874482,9.703678516847939,11.192512842841165,9.961466832051496,19.78406051069499,5.714809391691668
63,65000,15.8,7.672292455628756,5.135798437050262,5.0,10.0,10.024556958520227,6.76981753718709,6.88755185609715,7.619104993356075,5.342326452425705,12.830150756921421
64,178000,25.0,7.241366283322318,4.23410650459726,5.0,2.5,6.8215427188901705,7.787866435520323,11.689273879496978,9.961466832051496,5.342326452425705,12.830150756921421
65,65664,16.55,7.584773077612199,4.941642422609304,5.0,13.5,12.126234175112137,5.8959921595797695,7.361245226274987,9.961466832051496,19.78406051069499,12.830150756921421
66,63000,16.4,7.311218384419629,4.356708826689592,5.0,1.85,7.089645566816182,9.42995585437779,3.6688495074240195,7.619104993356075,19.78406051069499,5.714809391691668
67,15369,18.12893503904308,7.575584651557793,5.267858159063328,5.0,35.67,15.766514115557133,14.991555237619583,18.572631102698598,9.961466832051496,19.78406051069499,12.830150756921421
68,63000,24.52,7.129297548929373,4.483002552013883,7.0,8.15,9.08404271889017,6.76981753718709,11.689273879496978,9.961466832051496,5.342326452425705,12.830150756921421
69,13000,22.1,7.241366283322318,4.485259889315534,5.0,10.5,9.69343719248021,9.42995585437779,15.52332689448781,9.961466832051496,5.342326452425705,12.830150756921421
70,73000,8.5,8.477620416296414,6.214608098422191,5.0,14.5,9.935880318385703,9.42995585437779,4.220025453816538,9.961466832051496,19.78406051069499,5.714809391691668
71,55729,15.1,7.68662133494462,4.941642422609304,7.0,9.65,9.782812326184466,9.42995585437779,11.192512842841165,9.961466832051496,5.342326452425705,12.830150756921421
72,45178,16.95,7.087573705557973,4.368181227851829,5.0,3.48,7.424978900149515,11.153471533286288,7.361245226274987,9.961466832051496,19.78406051069499,5.714809391691668
73,56066,19.64,7.2868764117507,4.686750172980514,5.0,6.92,8.930390291853561,11.153471533286288,11.192512842841165,9.961466832051496,5.342326452425705,12.830150756921421
74,37300,16.5,7.088408778675395,4.463606621666305,5.0,6.46,7.270772815907513,14.991555237619583,11.689273879496978,7.619104993356075,19.78406051069499,5.714809391691668
75,56000,18.53,7.584773077612199,5.235058026908846,5.0,29.5,13.061129500172516,9.703678516847939,9.63737878996559,7.619104993356075,19.78406051069499,12.830150756921421
76,111111,17.8,7.243512974665482,4.705579818608978,5.0,2.0,8.266223625186894,5.8959921595797695,4.220025453816538,9.961466832051496,5.342326452425705,12.830150756921421
77,230000,12.4,7.599901959208498,4.882801922586371,8.0,4.5,9.026789409294794,7.787866435520323,4.05175776707094,5.370851085384087,5.342326452425705,5.714809391691668
78,104000,12.8,7.821643126239982,4.624972813284271,7.0,11.75,9.685880318385703,9.772599313167856,7.361245226274987,9.961466832051496,5.342326452425705,12.830150756921421
79,87591,18.12893503904308,6.990256500493881,4.705579818608978,5.0,1.3,6.799645566816182,9.772599313167856,3.139174380630488,9.961466832051496,5.342326452425705,5.714809391691668
80,95100,22.9,7.129297548929373,4.30406509320417,5.0,3.75,5.678085154586232,5.8959921595797695,7.361245226274987,9.961466832051496,5.342326452425705,12.830150756921421
81,70000,17.57,7.084226422097916,4.485259889315534,5.0,4.5,8.06033453587448,6.76981753718709,13.69315692378933,9.961466832051496,5.342326452425705,5.714809391691668
82,54944,18.0,7.088408778675395,4.462453883786496,5.0,4.82,7.847167718890171,11.153471533286288,11.689273879496978,9.961466832051496,5.342326452425705,5.714809391691668
83,70337,20.0,7.243512974665482,4.219507705176107,5.0,2.8,5.504026288547797,9.772599313167856,7.361245226274987,9.961466832051496,5.342326452425705,12.830150756921421
84,99638,23.2,7.129297548929373,4.303253953508486,5.0,3.11,4.850117087556069,5.8959921595797695,8.711190718516292,9.961466832051496,5.342326452425705,12.830150756921421
85,52000,17.8,7.311218384419629,4.76473475565943,5.0,3.25,8.913153045658431,9.703678516847939,5.384541747606938,9.961466832051496,5.342326452425705,5.714809391691668
86,75000,16.73,7.598399329323964,5.384495062789089,5.0,13.9,11.125334535874481,9.703678516847939,6.88755185609715,7.619104993356075,19.78406051069499,12.830150756921421
87,95980,20.36,7.087573705557973,4.368181227851829,5.0,2.25,5.399410903932412,6.76981753718709,5.384541747606938,9.961466832051496,5.342326452425705,5.714809391691668
88,16000,18.9,7.087573705557973,4.406719247264253,5.0,5.75,6.086613067628182,13.224034466038693,11.689273879496978,9.961466832051496,5.342326452425705,5.714809391691668
89,73745,17.0,6.990256500493881,4.705579818608978,5.0,2.1,6.962978900149516,9.772599313167856,3.6688495074240195,9.961466832051496,5.342326452425705,5.714809391691668
90,18949,17.8,7.088408778675395,4.462453883786496,5.0,5.0,7.847167718890171,9.42995585437779,11.689273879496978,9.961466832051496,5.342326452425705,5.714809391691668
91,107000,13.0,8.000349495324684,5.126935749792416,7.0,16.5,14.460949365470874,9.703678516847939,9.63737878996559,9.961466832051496,5.342326452425705,12.830150756921421
92,48367,17.68,7.584773077612199,5.160950054755124,5.0,39.58,12.215880318385702,14.991555237619583,15.52332689448781,9.961466832051496,19.78406051069499,12.830150756921421
93,57000,22.7,7.311886164077165,4.498030310430188,5.0,5.5,7.8051801347016445,9.703678516847939,8.711190718516292,9.961466832051496,5.342326452425705,12.830150756921421
94,58000,15.1,7.68662133494462,4.941642422609304,7.0,8.1,8.698892940715977,9.703678516847939,9.63737878996559,9.961466832051496,5.342326452425705,12.830150756921421
95,30000,25.8,7.311886164077165,4.591071261608589,5.0,3.5,7.57631223348285,5.7312746486279575,11.192512842841165,9.961466832051496,5.342326452425705,12.830150756921421
96,34212,22.07,7.089243155027514,4.302712827954156,5.0,2.79,6.694032547725844,5.7312746486279575,8.711190718516292,9.961466832051496,5.342326452425705,12.830150756921421
97,70002,16.2,7.30854279753919,4.700480365792417,5.0,3.45,8.507890291853561,8.50100292094976,5.628109896313192,9.961466832051496,5.342326452425705,12.830150756921421
98,62000,18.9,6.905753276311464,4.206184043977636,5.0,4.45,6.182127785821083,13.224034466038693,11.689273879496978,9.961466832051496,5.342326452425705,5.714809391691668
99,62001,15.26,7.37650812632622,4.639571612705423,5.0,2.65,7.780334535874481,9.703678516847939,5.628109896313192,9.961466832051496,5.342326452425705,5.714809391691668
100,78958,23.0,7.241366283322318,4.499809670330265,5.0,3.8,7.913645566816182,6.76981753718709,6.88755185609715,7.619104993356075,5.342326452425705,12.830150756921421
101,30180,18.5,7.087573705557973,4.417031743872572,5.0,4.65,7.583234175112136,9.42995585437779,9.63737878996559,9.961466832051496,5.342326452425705,5.714809391691668
102,32851,19.83,7.088408778675395,4.204692619390966,7.0,3.95,8.976789409294794,6.76981753718709,13.69315692378933,9.961466832051496,5.342326452425705,5.714809391691668
103,30000,14.94,7.995306620290822,5.486455308663431,5.0,9.8,10.058723625186895,5.7312746486279575,5.628109896313192,9.961466832051496,19.78406051069499,12.830150756921421
104,66000,17.0,7.087573705557973,4.382026634673881,5.0,2.7,8.86315304565843,6.76981753718709,5.384541747606938,7.619104993356075,5.342326452425705,5.714809391691668
105,93850,14.0,6.679599185844383,3.5553480614894135,5.0,2.41,8.836789409294793,14.991555237619583,5.628109896313192,9.961466832051496,5.342326452425705,5.714809391691668
106,53000,17.71,7.087573705557973,4.368181227851829,5.0,3.9,8.231898730941749,8.50100292094976,9.63737878996559,9.961466832051496,5.342326452425705,5.714809391691668
107,78000,14.74,8.0040315078527,5.6017497490910495,5.0,24.0,15.392628441308394,9.772599313167856,6.88755185609715,7.619104993356075,19.78406051069499,12.830150756921421
108,65000,16.0,7.68662133494462,4.941642422609304,7.0,5.75,8.698892940715977,9.703678516847939,7.361245226274987,7.619104993356075,5.342326452425705,12.830150756921421
109,40000,22.32,7.366445148327599,4.838818369947386,5.0,5.25,8.527334323661337,5.7312746486279575,9.63737878996559,9.961466832051496,19.78406051069499,12.830150756921421
110,30000,11.36,7.9211727215870145,5.144583266605995,7.0,19.25,15.59269514592678,9.42995585437779,13.69315692378933,9.961466832051496,19.78406051069499,12.830150756921421
111,38053,15.1,7.086737934510577,4.290459441148391,5.0,3.91,8.97315304565843,14.991555237619583,13.69315692378933,9.961466832051496,5.342326452425705,5.714809391691668
112,25500,25.4,6.436150368369428,3.624340932976365,4.0,2.15,6.312628441308396,13.224034466038693,9.63737878996559,9.961466832051496,5.342326452425705,5.714809391691668
113,56087,22.69,7.598399329323964,5.247024072160486,5.0,20.75,16.139778479260112,9.42995585437779,11.192512842841165,9.961466832051496,19.78406051069499,12.830150756921421
114,71088,13.5,7.4949862339505335,4.867534450455582,5.0,3.35,6.939099029543691,9.703678516847939,5.628109896313192,9.961466832051496,5.342326452425705,5.714809391691668
115,55000,12.99,7.821643126239982,4.611152257665639,7.0,11.11,10.533234175112137,8.50100292094976,9.63737878996559,9.961466832051496,5.342326452425705,12.830150756921421
116,32700,23.3,7.592870287844818,5.0106352940962555,5.0,20.0,10.899556958520227,13.224034466038693,9.63737878996559,9.961466832051496,19.78406051069499,12.830150756921421
117,39882,19.15,7.088408778675395,4.3299435548036564,5.0,6.55,7.653417718890171,14.991555237619583,11.689273879496978,9.961466832051496,19.78406051069499,5.714809391691668
118,128000,10.8,7.822845290279774,5.3706380281276624,5.0,7.0,9.399556958520227,9.42995585437779,5.384541747606938,9.961466832051496,19.78406051069499,5.714809391691668
119,55000,24.3,7.129297548929373,4.483002552013883,5.0,7.5,8.940360269403287,9.42995585437779,11.689273879496978,9.961466832051496,5.342326452425705,12.830150756921421
120,102000,17.0,6.990256500493881,4.705579818608978,5.0,0.85,6.086746088367219,9.42995585437779,3.139174380630488,7.619104993356075,5.342326452425705,5.714809391691668
121,53753,15.0,7.669961995473577,4.675628649636653,5.0,16.75,12.328191678731624,6.76981753718709,9.63737878996559,7.619104993356075,19.78406051069499,12.830150756921421
122,10250,22.0,7.366445148327599,4.837867950107113,5.0,10.95,8.776978900149516,5.7312746486279575,15.52332689448781,9.961466832051496,5.342326452425705,12.830150756921421
123,43874,18.9,6.905753276311464,4.206184043977636,5.0,2.45,5.550195145926781,6.76981753718709,6.88755185609715,9.961466832051496,5.342326452425705,5.714809391691668
124,32684,21.9,6.436150368369428,3.6238074573702215,4.0,3.23,7.087792718890171,14.991555237619583,13.69315692378933,9.961466832051496,19.78406051069499,5.714809391691668
125,42000,12.05,7.68662133494462,4.787491742782046,8.0,7.75,8.234042718890171,5.7312746486279575,9.63737878996559,9.961466832051496,5.342326452425705,12.830150756921421
126,28352,11.7,7.493317248862145,5.181783550292085,5.0,9.35,9.467698500203884,5.7312746486279575,5.384541747606938,9.961466832051496,19.78406051069499,5.714809391691668
127,89900,26.6,6.905753276311464,4.063197833225264,5.0,3.25,5.370167267937241,6.76981753718709,8.711190718516292,9.961466832051496,5.342326452425705,4.420222477306708
128,47700,10.8,7.763871287820222,5.0238805208462765,5.0,5.25,8.341898730941748,13.224034466038693,3.6688495074240195,7.619104993356075,5.342326452425705,5.714809391691668
129,55000,21.21,7.311886164077165,4.636668853047462,5.0,7.25,9.128723625186895,6.76981753718709,11.192512842841165,9.961466832051496,19.78406051069499,12.830150756921421
130,44285,20.73,7.224753405767971,4.511957804265912,5.0,7.47,8.266746088367219,11.153471533286288,13.69315692378933,9.961466832051496,5.342326452425705,5.714809391691668
131,54000,16.0,7.68662133494462,4.941642422609304,7.0,13.25,11.83380491189663,5.8959921595797695,11.689273879496978,9.961466832051496,19.78406051069499,12.830150756921421
132,30232,21.1,7.087573705557973,4.4520190064939165,5.0,5.81,9.145880318385704,14.991555237619583,11.689273879496978,9.961466832051496,5.342326452425705,5.714809391691668
133,88500,24.07,6.905753276311464,4.206184043977636,5.0,2.6,5.578257057778567,9.772599313167856,9.63737878996559,9.961466832051496,5.342326452425705,5.714809391691668
134,13372,19.0,8.005033344637111,5.8918375632979165,2.0,54.0,19.39622362518689,5.7312746486279575,13.69315692378933,9.961466832051496,19.78406051069499,5.714809391691668
135,12645,17.0,7.372118028337787,4.798266815950004,5.0,11.5,9.212056958520227,11.153471533286288,18.572631102698598,9.961466832051496,19.78406051069499,5.714809391691668
136,94385,19.7,6.679599185844383,3.835141961092188,5.0,1.6,5.564984928678226,7.787866435520323,5.628109896313192,7.619104993356075,5.342326452425705,5.714809391691668
137,31821,20.58,7.598399329323964,4.962844630259907,5.0,17.22,10.667890291853562,14.991555237619583,11.192512842841165,9.961466832051496,19.78406051069499,12.830150756921421
138,12000,19.0,7.089243155027514,4.485259889315534,5.0,6.0,8.522040206014278,9.42995585437779,11.192512842841165,9.961466832051496,19.78406051069499,5.714809391691668
139,88578,13.5,7.4949862339505335,4.867534450455582,5.0,3.95,6.939099029543691,9.703678516847939,7.361245226274987,9.961466832051496,5.342326452425705,5.714809391691668
140,44965,19.27,7.669961995473577,5.135798437050262,5.0,17.95,16.524234175112134,11.153471533286288,9.63737878996559,9.961466832051496,19.78406051069499,12.830150756921421
141,45044,25.8,7.311886164077165,4.591071261608589,5.0,3.7,7.57631223348285,5.7312746486279575,9.63737878996559,9.961466832051496,5.342326452425705,12.830150756921421
142,34204,22.0,7.087573705557973,4.404277243608702,5.0,5.43,8.806223625186893,11.153471533286288,11.689273879496978,9.961466832051496,5.342326452425705,5.714809391691668
143,80759,17.0,6.990256500493881,4.705579818608978,5.0,1.67,6.728312233482849,11.153471533286288,4.220025453816538,5.370851085384087,5.342326452425705,5.714809391691668
144,91235,11.5,8.000349495324684,5.14166355650266,7.0,13.49,12.082171371852377,14.991555237619583,7.361245226274987,9.961466832051496,5.342326452425705,12.830150756921421
145,38800,18.6,7.089243155027514,4.341204640153626,5.0,2.85,8.876789409294794,6.76981753718709,9.63737878996559,9.961466832051496,5.342326452425705,5.714809391691668
146,83000,21.14,7.311886164077165,4.639764830752591,5.0,4.75,8.480360269403288,7.787866435520323,8.711190718516292,9.961466832051496,5.342326452425705,12.830150756921421
147,41283,20.73,7.224753405767971,4.511957804265912,5.0,9.9,9.517698500203885,11.153471533286288,15.52332689448781,9.961466832051496,5.342326452425705,5.714809391691668
148,23000,11.05,7.970394907191429,6.095824562432225,4.0,37.0,14.35789029185356,9.42995585437779,8.711190718516292,9.961466832051496,19.78406051069499,5.714809391691668
149,48000,21.76,7.598399329323964,5.247024072160486,5.0,26.5,20.49973417511214,9.42995585437779,9.63737878996559,9.961466832051496,19.78406051069499,12.830150756921421
150,48214,17.11,7.584773077612199,5.160950054755124,5.0,23.32,15.809787340089708,14.991555237619583,11.192512842841165,9.961466832051496,19.78406051069499,12.830150756921421
151,35000,22.9,7.129297548929373,4.30406509320417,5.0,6.25,5.678085154586232,7.787866435520323,11.689273879496978,9.961466832051496,5.342326452425705,12.830150756921421
152,35277,7.81,8.605387202152153,5.894127314219024,5.0,30.0,11.344971227476613,5.7312746486279575,5.628109896313192,9.961466832051496,19.78406051069499,5.714809391691668
153,54620,21.66,7.311886164077165,4.639764830752591,5.0,9.86,9.51406213656752,14.991555237619583,11.689273879496978,9.961466832051496,19.78406051069499,12.830150756921421
154,136997,17.2,7.584773077612199,4.9279780604152466,5.0,8.5,9.608978900149515,6.76981753718709,7.361245226274987,9.961466832051496,19.78406051069499,12.830150756921421
155,14322,21.1,6.70196036600254,4.01096295328305,5.0,4.23,6.645260194569041,11.153471533286288,18.572631102698598,9.961466832051496,5.342326452425705,5.714809391691668
156,65634,22.07,7.089243155027514,4.302712827954156,5.0,3.5,6.307842071535369,5.8959921595797695,7.361245226274987,9.961466832051496,5.342326452425705,12.830150756921421
157,6000,20.63,7.088408778675395,4.205587741038083,5.0,2.5,8.33289029185356,5.7312746486279575,11.689273879496978,9.961466832051496,5.342326452425705,5.714809391691668
158,33280,19.4,7.088408778675395,4.463606621666305,5.0,2.39,5.356419528635507,5.7312746486279575,8.711190718516292,9.961466832051496,5.342326452425705,5.714809391691668
159,29000,14.8,7.374629015218945,4.793308128103486,5.0,11.25,10.288510794249573,9.703678516847939,8.711190718516292,9.961466832051496,19.78406051069499,5.714809391691668
160,42831,26.0,7.311886164077165,4.591071261608589,5.0,7.11,8.368510794249573,11.153471533286288,11.192512842841165,9.961466832051496,5.342326452425705,12.830150756921421
161,90000,12.99,7.821643126239982,4.611152257665639,7.0,10.9,9.815645566816181,8.50100292094976,11.689273879496978,9.961466832051496,5.342326452425705,12.830150756921421
162,24005,20.4,7.087573705557973,4.404277243608702,5.0,6.2,8.220978900149515,8.50100292094976,13.69315692378933,9.961466832051496,5.342326452425705,5.714809391691668
163,32792,15.1,7.68662133494462,4.941642422609304,7.0,7.9,8.698892940715977,9.42995585437779,7.361245226274987,9.961466832051496,5.342326452425705,12.830150756921421
164,147898,22.7,7.311886164077165,4.498030310430188,5.0,4.42,8.366763107303052,11.153471533286288,9.63737878996559,9.961466832051496,5.342326452425705,12.830150756921421
165,131765,13.0,8.000349495324684,5.126935749792416,7.0,13.5,14.460949365470874,9.42995585437779,7.361245226274987,9.961466832051496,5.342326452425705,12.830150756921421
166,65000,21.5,7.311886164077165,4.686750172980514,5.0,6.25,9.441223625186895,7.787866435520323,8.711190718516292,9.961466832051496,19.78406051069499,12.830150756921421
167,66123,20.0,7.243512974665482,4.219507705176107,5.0,2.1,5.640173463046027,5.8959921595797695,5.628109896313192,7.619104993356075,5.342326452425705,12.830150756921421
168,41000,15.3,8.0040315078527,5.552959584921617,5.0,45.0,18.87414908345793,9.42995585437779,11.192512842841165,9.961466832051496,19.78406051069499,12.830150756921421
169,23550,19.27,7.669961995473577,5.1216995126707605,5.0,33.66,17.53031223348285,14.991555237619583,13.69315692378933,9.961466832051496,19.78406051069499,12.830150756921421
